,,,,,,,,,,,,,,,,,
id,"Bulding or
Factory",Division,Section,Area,PC Name,"PC Type
PC,
NB,
WS,
Other","Maker 
& Model","Serial Number
CPU","User 
owner",OS Use,License/Free,Window License ,OS License ,"MS 
Office ",Version,"Legally 
purchase
Yes,
No,
Free","Refer Document
If Yes,
Cert,
P/O,
REQ"
1077,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-039,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1078,Spindle,Spindle Assembly,M/M PE,IT Room,VIB.-149,PC,-,-,M/M PE,Win7,Yes,LN:60114653_2,Win7,-,-,-,
1079,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-833,PC,-,-,M/M PE,Win7,Yes,2KTKR-JPCYH-PQHBG-QKTMC-QBVW8,Win7,-,-,-,
1080,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-617,PC,-,-,M/M PE,Win10,Yes,2XHNG-Q4RW7-KH78W-QXT2K-HCFC4,Win10,-,-,-,
1081,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-309,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1082,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-315,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1083,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-556,PC,-,-,M/M PE,Win7,Yes,GTWGB-NXTFX-JC9DH-DKY2J-YP2KF,Win10,-,-,-,
1084,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-451,PC,-,-,M/M PE,Win10,Yes,VBJXN-T944X-4PDKQ-477TG-WXCKF,Win10,-,-,-,
1085,Spindle,Spindle Assembly,M/M PE,IT Room,VIB.-233,PC,-,-,M/M PE,Win7,Yes,NYJGV-DTCGG-DW8X7-8R7HW-9TPKF,Win10,-,-,-,
1086,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-017,PC,IBM8172,-,M/M PE,Win7,Free,Q3GXX-62FRV-VP8X2-WM97J-B74GD,Win7,-,-,-,
1087,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-504,PC,-,-,M/M PE,Win7,Yes,26KHQ-M6Y8R-MPRPP-6K3XH-QR3WY,Win7,-,-,-,
1088,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-299,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1089,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-625,PC,-,-,M/M PE,Win7,Yes,9TN8P-D2YYG-HJKDR-YY396-CGYP2,Win10,-,-,-,
1090,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-457,PC,-,-,M/M PE,Win7,Yes,GJ8WC-QKMW6-FRB8D-K4YP7-J3FBQ,Win7,-,-,-,
1091,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-069,Mini PC,PICE,-,M/M PE,Win7,Yes,TPWVW-4BY79-K38RJ-GD32M-9Q7BY,WinXP,-,-,-,
1092,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-236,PC,-,-,M/M PE,Win7,Yes,7XVDQ-YQKVQ-C322D-D9B98-4X2XP,Win2000,-,-,-,
1093,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-632,PC,-,-,M/M PE,Win7,Yes,FJCYF-MKVFV-XPBXM-B89FB-J2HPK,Win7,-,-,-,
1094,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-531,PC,-,-,M/M PE,Win7,Yes,LN:61245660_19,Win2000,-,-,-,
1095,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-230,PC,Lenovo 10AH,-,M/M PE,Win7,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
1096,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-062,Mini PC,PICE3140,TSBD10000477,M/M PE,Win7,Yes,VVVKF-7RWCK-DMHXP-T6BJW-7RWCK,Win7,-,-,-,
1097,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-316,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1098,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-358,PC,-,-,M/M PE,Win10,Yes,N9CMV-RQ99T-D7GTG-XVH34-KBT6P,Win10,-,-,-,
1099,Spindle,Spindle Assembly,M/M PE,IT Room,AUTO.-019,Mini PC,PICE,-,M/M PE,WinXP,Yes,R2RX4-XKBGT-R4HTJ-38B2C-TRGKW,Win7,-,-,-,
1100,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-344,PC,-,-,M/M PE,Win10,Yes,NDHJ7-Q7T86-GPQ2F-9F2V2-27JXF,Win10,-,-,-,
1101,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-153,PC,Lenovo 2756,-,M/M PE,Win7,Yes,V6BRP-24QMY-87X4M-VR24Q-YTH9T,Win7,-,-,-,
1102,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-072,PC,-,-,M/M PE,Win10,Yes,8QFHJ-NPP3T-QYB24-Y372D-9766P,Win10,-,-,-,
1103,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-075,PC,-,-,M/M PE,Win10,Yes,PKKD3-NFR94-9VGJX-K48KT-P7JXC,Win10,-,-,-,
1104,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-076,PC,-,-,M/M PE,Win10,Yes,2CNQP-Y9TYY-XRJ77-8WJVP-9QBP2,Win10,-,-,-,
1105,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-231,PC,Lenovo 10AH,-,M/M PE,Win7,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
1106,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-647,PC,-,-,M/M PE,Win10,Yes,4THXT-BNK2K-VM2RF-6WRM2-D69TR,Win10,-,-,-,
1107,Spindle,Spindle Assembly,M/M PE,IT Room,AUTO.-052,PC,-,-,M/M PE,Win10,Yes,NJP4G-8DR2R-8K3MT-GTB6C-KW3GR,Win10,-,-,-,
1108,Spindle,Spindle Assembly,M/M PE,IT Room,AUTO.-003,Mini PC,PICE,-,M/M PE,WinXP,Yes,C4MTC-GG3YX-RRD8X-H69W3-V4XJW,WinXP,-,-,-,
1109,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-157,PC,Dell 745,-,M/M PE,Win10,Free,,Win8,-,-,-,
1110,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-393,PC,-,-,M/M PE,Win10,Yes,PKN23-WFJ82-6HB86-672CD-G83GP,Win10,-,-,-,
1111,Spindle,Spindle Assembly,M/M PE,IT Room,VIB.-296,PC,-,-,M/M PE,Win10,Yes,BDNCM-TFQDW-CX993-6F3TV-VT9TP,Win10,-,-,-,
1112,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-423,PC,-,-,M/M PE,Win10,Yes,8GPCF-NBJ4D-H4YCW-YJKK9-C7J6C,Win10,-,-,-,
1113,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-341,PC,-,-,M/M PE,Win10,Yes,87PTX-NQHWF-KMRFQ-63FW6-683GR,Win10,-,-,-,
1114,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-615,PC,-,-,M/M PE,Win7,Yes,MFVQG-MJNTT-CH33X-JQCJM-DPFJ2,Win10,-,-,-,
1115,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-420,PC,-,-,M/M PE,Win10,Yes,JBN3T-9Q4TP-4B2X8-YT66X-YDW6C,Win10,-,-,-,
1116,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-673,PC,-,-,M/M PE,Win7,Yes,LN:61245660_21,Win7,-,-,-,
1117,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-656,PC,-,-,M/M PE,Win7,Yes,C9YTB-R4NQ4-P8QXQ-3M99X-GJGGC,Win10,-,-,-,
1118,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-353,PC,-,-,M/M PE,Win7,Yes,NMM7C-JCP3H-T8R2W-R2D3F-MWMRD,Win2000,-,-,-,
1119,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-460,PC,-,-,M/M PE,Win10,Yes,TNJ2C-B2FQM-YK2Q3-P9HPJ-4VV24,Win10,-,-,-,
1120,Spindle,Spindle Assembly,M/M PE,IT Room,AUTO.-059,PC,-,-,M/M PE,Win7,Free,,Win8,-,-,-,
1121,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-643,PC,-,-,M/M PE,Win7,Yes,8MBNC-Q3GQY-M6866-6WTKQ-B98XC,Win7,-,-,-,
1122,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-692,PC,-,-,M/M PE,WinXP,Yes,YMCWF-QQCMV-TQ9RK-CR3TY-JD37K,WinXP,-,-,-,
1123,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-495,PC,-,-,M/M PE,Win10,Yes,DNKCF-4C2W6-YKXFW-VHFBM-YWRC2,Win10,-,-,-,
1124,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-490,PC,-,-,M/M PE,Win10,Yes,F9F6V-3NPHC-BR7P2-BY29C-27JXC,Win10,-,-,-,
1126,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-352,PC,-,-,M/M PE,Win10,Yes,NTYQH-X439V-PT829-8Y39J-HMH22,Win10,-,-,-,
1127,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-373,PC,-,-,M/M PE,Win7,Yes,DVT4D-6WQG2-33B24-WB2KB-M3VPY,Win2000,-,-,-,
1128,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-462,PC,-,-,M/M PE,Win10,Yes,CMM2N-8PF62-RDDVT-JQ3Q9-H6DGR,Win10,-,-,-,
1129,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-215,PC,-,-,M/M PE,Win10,Free,,Win8,Excel,-,-,
1130,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-295,PC,-,-,M/M PE,Win7,Yes,RK6FK-V3TVJ-QTPFM-463CD-6CB76,Win7,-,-,-,
1131,Spindle,Spindle Assembly,M/M PE,IT Room,AIR.-101,PC,-,-,M/M PE,Win2000,Yes,V39CY-Q39CC-WJXM7-H278K-YCYMG,Win2000,-,-,-,
1132,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-569,PC,-,-,M/M PE,Win7,Yes,37YY3-TXYTR-YPMW8-KXMGB-H2PJG,Win7,-,-,-,
1133,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-032,PC,Lenovo 10AH,-,M/M PE,Win7,Free,,Win8,-,-,-,
1134,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-053,Mini PC,PICE,-,M/M PE,Win7,Yes,GGTDY-KC8G8-3K2F2-JCR83-M22P8,Win7,-,-,-,
1135,Spindle,Spindle Assembly,M/M PE,IT Room,AXP.-025,PC,IBM8125,L3DF100,M/M PE,Win7,Free,BXDGT-98HXG-RMKHV-RYY44-HT777,WinXP,-,-,-,
1136,Spindle,Spindle Assembly,M/M PE,IT Room,AUTO.-013,Mini PC,PICE,-,M/M PE,Win7,Yes,FYYMV-BX289-82R7B-CVCYW-YXCMW,Win7,-,-,-,
1137,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-487,PC,-,-,M/M PE,Win7,Yes,MBRY4-W73K7-BKT8Y-7V33Q-9HR6R,WinXP,-,-,-,
1138,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-261,PC,-,-,M/M PE,Win10,Yes,NV27K-GF78W-4PFVR-YRTT6-BP2KF,Win10,-,-,-,
1139,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-592,PC,-,-,M/M PE,Win7,Yes,NXM7W-XMMVY-3FMDG-MB48Q-RJRC4,Win10,-,-,-,
1140,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-116,PC,-,-,M/M PE,Win7,Yes,7NXWQ-RM9VR-D8VYH-8FP9T-VCFC4,Win7,-,-,-,
1141,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-947,PC,Dell 755,7Q6NW1S,M/M PE,Win7,Free,FG6BJ-PP98M-9XD8W-RXFKG-CGCY2,Win7,-,-,-,
1142,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-848,PC,Dell 755,-,M/M PE,Win7,Free,23227-3WTMG-TFVTM-RD29V-2MPVW,WinVistra,"Excel,PowerPoint,Word",2007,No,
1143,Spindle,Spindle Assembly,M/M PE,IT Room,VIB.-282,PC,-,-,M/M PE,Win10,Yes,DDB3Y-NX6XM-KHYTT-FB6TG-23722,Win10,-,-,-,
1144,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-334,PC,-,-,M/M PE,Win7,Yes,BVCTH-VTD49-99KM9-DH4TR-7T9VV,Win7,-,-,-,
1145,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-021,Mini PC,-,-,M/M PE,Win7,Yes,DP38T-677VH-PKGJY-C8PXK-VFH9Q,Win7,-,-,-,
1146,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-694,PC,-,-,M/M PE,Win7,Yes,RHMFV-KKYCW-KCRGK-39JDF-FWV38,Win7,-,-,-,
1147,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-228,PC,-,-,M/M PE,Win10,Yes,,Win10,-,-,-,
1148,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-371,PC,-,-,M/M PE,Win10,Yes,W94PN-9PC7J-XTH6V-BRKQ2-2DKTP,Win10,-,-,-,
1149,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-568,PC,-,-,M/M PE,Win10,Yes,64H3N-MRMF8-RTCGC-6TM9M-RC2KC,Win10,-,-,-,
1150,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-567,PC,-,-,M/M PE,Win10,Yes,63Y7N-GQKMX-M6KRP-KQRXK-FRG6P,Win10,-,-,-,
1151,Spindle,Spindle Assembly,M/M PE,IT Room,AIR.-093,PC,-,-,M/M PE,Win7,Yes,LN:61245660_13,Win7,-,-,-,
1152,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-592,PC,-,,M/M PE,Win10,Yes,QNKHJ-C7BY8-VPPHR-D3MV3-FM49C,Win10,-,-,-,
1153,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-637,PC,-,-,M/M PE,Win7,Yes,QCX6Y-NRW6Y-H4333-W7XMH-BDWXC,Win7,-,-,-,
1154,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-344,PC,-,-,M/M PE,Win7,Yes,BTWP3-BNXGV-FK68H-PRFVX-7XH4D,Win7,-,-,-,
1155,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-001,PC,-,-,M/M PE,Win7,Yes,W6D4X-6X8TT-D64RQ-989F8-8HFDR,Win7,-,-,-,
1156,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-412,PC,-,-,M/M PE,Win10,Yes,BD4WK-M7N22-BBV98-W687R-KBT6R,Win10,-,-,-,
1157,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-218,PC,-,-,M/M PE,Win7,Yes,6WPQK-B2867-PQ3K9-RBGW4-B7W4B,Win7,-,-,-,
1158,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-401,PC,-,-,M/M PE,Win10,Yes,HRYNB-Y6J72-XHDVC-9TMK3-G83GR,Win10,-,-,-,
1159,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-600,PC,-,-,M/M PE,Win7,Yes,KJ672-MYDF6-6KBF6-88GYP-6K683,WinVistra,-,-,-,
1160,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-612,PC,-,-,M/M PE,Win7,Yes,W34TH-V4BPW-FQ8FD-8DBY7-R9GJM,Win7,-,-,-,
1161,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-022,PC,-,-,M/M PE,Win7,Yes,J6T9P-JCKQJ-YDY62-4DFGX-KD286,Win7,-,-,-,
1162,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-481,PC,-,-,M/M PE,Win10,Yes,VQ37N-Q7VGY-8GRGD-G4WRV-RGDGP,Win10,-,-,-,
1163,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-356,PC,-,-,M/M PE,Win7,Yes,XFVNV-4TK36-YTGPK-P89F7-7QTBQ,Win7,-,-,-,
1164,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-347,PC,Lenovo 10AH,-,M/M PE,Win10,Free,,Win8,-,-,-,
1165,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-614,PC,-,,M/M PE,Win10,Yes,84D98-YNVKY-8PTR4-GDT7Y-KD724,Win10,-,-,-,
1166,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-476,PC,-,-,M/M PE,Win7,Yes,LN:48005020_12,Win7,-,-,-,
1167,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-582,PC,-,-,M/M PE,Win7,Yes,F9G6T-GNDP4-MWVPY-VP7T8-XW3GP,Win10,-,-,-,
1168,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-071,Mini PC,PICE3110,TSBB09007254,M/M PE,Win7,Yes,6DR7M-TYKVC-FWBCB-DVP7Y-3YVG8,Win7,-,-,-,
1169,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-666,PC,-,-,M/M PE,Win10,Yes,N22BF-9X34M-76YWG-K3CGM-VQWXF,Win10,-,-,-,
1170,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-604,PC,-,,M/M PE,Win10,Yes,D3CT7-3NTW4-P4KDB-F8YHY-VQWXF,Win10,"Excel,PowerPoint,Word",2019,No,
1171,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-688,PC,-,-,M/M PE,Win7,Yes,N889B-PRJKG-BQ8GF-76X6W-HMH24,Win10,-,-,-,
1172,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-585,PC,-,-,M/M PE,Win7,Yes,LN:60015354_5,Win7,-,-,-,
1173,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-136,PC,Dell 755,-,M/M PE,Win7,Free,,Win8,-,-,-,
1174,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-657,PC,-,-,M/M PE,Win10,Yes,3RKBD-T2NPD-47RJG-3M3JV-R9CKF,Win10,-,-,-,
1175,Spindle,Spindle Assembly,M/M PE,IT Room,AIR.-018,PC,-,-,M/M PE,Win7,Yes,RBCR8-KPJ2K-RP9CR-Y4WRT-9KT4R,Win7,-,-,-,
1176,Spindle,Spindle Assembly,M/M PE,IT Room,AIR.-119,PC,-,-,M/M PE,Win7,Yes,YT9HW-MXRJY-X4RPY-PFGP4-H7XR2,Win7,-,-,-,
1177,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-483,PC,-,-,M/M PE,Win10,Yes,7KM4N-RC33J-KXF4D-8KJHW-6MT6P,Win10,-,-,-,
1178,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-708,PC,-,-,M/M PE,Win7,Yes,HFPHQ-THNBG-378GC-HXV2T-234FD,Win8,-,-,-,
1179,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-178,PC,-,-,M/M PE,Win10,Free,,Win8,Excel,2007,No,
1180,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-133,PC,-,-,M/M PE,Win7,Yes,N3J7Y-PMYJQ-9D8MY-23297-R9CKF,Win10,-,-,-,
1181,Spindle,Spindle Assembly,M/M PE,IT Room,HIP.-520,PC,-,-,M/M PE,Win7,Yes,QMCXN-CY3TX-9XQGF-HWHQT-6F4C2,Win7,-,-,-,
1182,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-185,PC,-,-,M/M PE,Win10,Yes,97JNM-HRRYT-RPPC7-43F82-GQ724,Win10,-,-,-,
1183,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-675,PC,-,-,M/M PE,Win10,Yes,MNY6H-8R46P-3FTGM-DDPRM-G3BP4,Win10,-,-,-,
1184,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-660,PC,Lenovo 10AH,-,M/M PE,Win10,Yes,83KNG-KHPFF-HBMP9-2CYRP-3YH24,Win10,"Excel,PowerPoint,Word",2013,No,
1185,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-700,PC,Lenovo 10AH,-,M/M PE,Win10,Yes,89NVV-FX7XY-BRB4Y-6QCM7-G6PKF,Win10,"Excel,PowerPoint,Word",2013,No,
1186,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-699,PC,Lenovo 10AH,-,M/M PE,Win10,Yes,C7RMN-JC86K-4XWHT-WJWTV-GCQGR,Win10,"Excel,PowerPoint,Word",2013,No,
1187,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-732,PC,-,-,M/M PE,Win7,Yes,K9GR7-B6NP6-DKRR3-WGTQD-6VJXF,Win7,-,-,-,
1188,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-549,PC,-,-,M/M PE,Win10,Yes,NPXXF-DB768-24WXC-HVJ3D-49CKF,Win10,-,-,-,
1189,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-575,PC,-,-,M/M PE,Win7,Yes,Q9GNT-7VPMH-KCWP9-98W2G-QYH24,Win10,-,-,-,
1190,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-188,PC,-,-,M/M PE,Win10,Yes,9Y4NK-XDR68-8QGDY-3987G-9KXTR,Win10,-,-,-,
1191,Spindle,Spindle Assembly,M/M PE,IT Room,AIR.-104,PC,-,-,M/M PE,Win7,Yes,MNXPT-M28FW-CR2PD-VBDYG-23722,Win10,-,-,-,
1192,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-169,PC,-,-,M/M PE,Win10,Yes,NXQ7D-VX6CV-GQ9VDJ43DD-Y4G6R,Win10,"Excel,PowerPoint",2007,No,
1193,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-349,PC,-,-,M/M PE,Win7,Yes,QX9MC-P884V-49XVD-JR3JB-383FB,WinXP,-,-,-,
1194,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-195,PC,-,-,M/M PE,Win10,Yes,NHD2Q-PYKV2-MQJV8-8RBDQ-MDWXF,Win10,-,-,-,
1195,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-681,PC,-,-,M/M PE,Win10,Yes,K7J98-BQN22-Q2X2R-4KGMW-29XTR,Win10,-,-,-,
1196,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-686,PC,-,-,M/M PE,Win10,Yes,CX33G-36CDB-YPR89-FPWHG-FKTHW,Win10,-,-,-,
1197,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-654,PC,-,-,M/M PE,Win7,Yes,KFNMC-GF274-TMJMH-3TJTK-TF4J2,Win10,-,-,-,
1198,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-645,PC,-,-,M/M PE,Win10,Yes,MG62N-XMJGK-R4PVY-6W7D8-9TPKF,Win10,-,-,-,
1199,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-656,PC,-,-,M/M PE,Win10,Yes,9VNC3-C86T6-M7D2Q-TQFP7-VT9TR,Win10,-,-,-,
1200,Spindle,Spindle Assembly,M/M PE,IT Room,RTB.-044,PC,Lenovo 10AX,-,M/M PE,Win10,Free,,Win8,-,-,-,
1201,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-981,PC,DELL755,-,M/M PE,Win7,Yes,X93TJ-QDV76-KW8PQ-DGDG9-JWCFV,WinVistra,Excel,2007,No,
1202,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-690,PC,-,-,M/M PE,Win10,Yes,8NFRH-PPFR6-4GC2D-8W378-29XTP,Win10,-,-,-,
1203,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-931,PC,-,-,M/M PE,Win7,Yes,MHBRD-DBRPQ-7DH8Y-96K4H-J4C8K,Win2000,-,-,-,
1204,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-691,PC,-,-,M/M PE,Win7,Yes,3RN8Y-TVCGY-49XDK-CQC66-YG9TR,Win10,-,-,-,
1205,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-744,PC,-,-,M/M PE,Win10,Yes,GVTJ7-T2H7M-R2QC7-C6F8W-WVQBQ,Win10,-,-,-,
1206,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-728,PC,-,-,M/M PE,Win10,Yes,GDJJF-TJ26X-FWGR9-XBKJY-WQD73,Win10,-,-,-,
1207,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-745,PC,-,-,M/M PE,Win10,Yes,D6848-4YB4P-HY736-P6MT8-JQRXM,Win10,-,-,-,
1208,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-725,PC,-,-,M/M PE,Win10,Yes,2FQ2D-RQNXD-GHMGP-HMCTJ-6MT6R,Win10,-,-,-,
1209,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-145,PC,-,-,M/M PE,Win7,Free,XCBQG-QY2XX-FPK72-PXGYQ-D7WBW,WinVistra,"Excel,PowerPoint,Word",2013,No,
1210,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-406,PC,-,-,M/M PE,Win7,Yes,LN:60561485_2,Win7,-,-,-,
1211,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-661,PC,-,-,M/M PE,Win7,Yes,PN83H-6WYTY-YFMF4-GT872-RVV24,Win10,-,-,-,
1212,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-636,PC,-,-,M/M PE,Win7,Yes,P2PRW-F9PW4-9973K-793F2-YBPRH,Win7,-,-,-,
1213,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-717,PC,-,-,M/M PE,Win7,Yes,QQNTQ-FRC98-B6MJR-3W7XG-XQBP2,Win10,-,-,-,
1214,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-501,PC,-,-,M/M PE,Win7,Yes,B7JWH-NMY86-7YFVX-D9774-Q9MP2,Win10,-,-,-,
1215,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-250,PC,-,-,M/M PE,Win7,Free,,Win8,-,-,-,
1216,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-208,PC,Lenovo 10J0,-,M/M PE,Win10,Free,,Win8,-,-,-,
1217,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-102,PC,-,-,M/M PE,Win10,Yes,,Win10,Excel,2013,No,
1218,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-937,PC,-,-,M/M PE,Win10,Yes,27DV3-DDC9Q-RTDXK-9QVYM-YXD9R,Win10,-,-,-,
1219,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-456,PC,-,-,M/M PE,Win10,Yes,DQ9B2-N6C9T-C4WVB-VFPJM-XBT6P,Win10,-,-,-,
1220,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-739,PC,-,-,M/M PE,Win10,Free,,Win10,Excel,2013,No,
1221,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-835,PC,Lenovo 10AX,-,M/M PE,Win10,Free,,Win10,-,-,-,
1222,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-794,PC,-,-,M/M PE,Win10,Yes,HPBQC-H49VP-Y9FDV-GRK7V-DGYTT,Win10,-,-,-,
1223,Spindle,Spindle Assembly,M/M PE,IT Room,RTB.-024,PC,Lenovo 10AX,-,M/M PE,Win10,Free,,Win8,-,-,-,
1224,Spindle,Spindle Assembly,M/M PE,IT Room,RTB.-025,PC,Lenovo 10AX,-,M/M PE,Win10,Free,,Win8,-,-,-,
1225,Spindle,Spindle Assembly,M/M PE,IT Room,RTB.-026,PC,Lenovo 10AX,-,M/M PE,Win10,Free,,Win8,-,-,-,
